-0.123123	 0.453453	 0.309309
-0.147147	 0.459459	 0.381381
-0.135135	 0.465465	 0.519520
-0.126126	 0.396396	 0.642643
-0.090090	 0.306306	 0.714715
-0.081081	 0.171171	 0.783784
-0.093093	 0.015015	 0.783784
-0.054054	 -0.102102	 0.792793
-0.063063	 -0.225225	 0.723724
-0.057057	 -0.315315	 0.639640
-0.066066	 -0.372372	 0.522523
-0.063063	 -0.423423	 0.369369
-0.075075	 -0.393393	 0.237237
-0.099099	 -0.327327	 0.141141
-0.069069	 -0.297297	 0.057057
-0.078078	 -0.240240	 0.012012
-0.069069	 -0.189189	 -0.003003
-0.075075	 -0.153153	 -0.015015
-0.054054	 -0.132132	 -0.018018
-0.072072	 -0.150150	 -0.060060
-0.057057	 -0.135135	 -0.045045
-0.078078	 -0.132132	 -0.036036
-0.072072	 -0.144144	 -0.018018
-0.075075	 -0.195195	 0.015015
-0.162162	 -0.282282	 0.156156
-0.189189	 -0.309309	 0.435435
-0.144144	 -0.306306	 0.558559
-0.135135	 -0.303303	 0.615616
-0.108108	 -0.318318	 0.636637
-0.108108	 -0.306306	 0.612613
-0.105105	 -0.309309	 0.627628
-0.033033	 -0.351351	 0.651652
0.042042	 -0.384384	 0.654655
0.192192	 -0.384384	 0.678679
0.324324	 -0.348348	 0.702703
0.468468	 -0.258258	 0.714715
0.552553	 -0.174174	 0.732733
0.591592	 -0.057057	 0.711712
0.597598	 0.105105	 0.735736
0.552553	 0.222222	 0.714715
0.477477	 0.327327	 0.711712
0.381381	 0.429429	 0.681682
0.243243	 0.459459	 0.645646
0.144144	 0.510511	 0.630631
0.015015	 0.483483	 0.615616
-0.096096	 0.444444	 0.576577
-0.159159	 0.345345	 0.579580
-0.246246	 0.276276	 0.540541
-0.291291	 0.159159	 0.555556
-0.288288	 0.078078	 0.570571
-0.279279	 -0.027027	 0.597598
-0.249249	 -0.099099	 0.615616
-0.207207	 -0.195195	 0.597598
-0.150150	 -0.276276	 0.642643
-0.045045	 -0.303303	 0.651652
0.018018	 -0.336336	 0.666667
0.093093	 -0.375375	 0.687688
0.141141	 -0.363363	 0.711712
0.216216	 -0.354354	 0.702703
0.288288	 -0.366366	 0.714715
0.342342	 -0.336336	 0.720721
0.378378	 -0.330330	 0.732733
0.450450	 -0.300300	 0.708709
0.507508	 -0.255255	 0.711712
0.534535	 -0.216216	 0.726727
0.561562	 -0.183183	 0.747748
0.570571	 -0.156156	 0.750751
0.609610	 -0.153153	 0.741742
0.624625	 -0.084084	 0.726727
0.636637	 -0.042042	 0.726727
0.645646	 0.039039	 0.735736
0.624625	 0.108108	 0.750751
0.648649	 0.096096	 0.726727
0.642643	 0.108108	 0.732733
0.627628	 0.117117	 0.729730
0.609610	 0.123123	 0.729730
0.627628	 0.099099	 0.735736
0.600601	 0.090090	 0.774775
0.558559	 0.114114	 0.786787
0.381381	 0.117117	 0.867868
0.180180	 0.078078	 0.888889
0.093093	 0.081081	 0.885886
0.069069	 0.045045	 0.879880
0.057057	 0.003003	 0.879880
0.036036	 -0.072072	 0.840841
0.030030	 -0.132132	 0.816817
0.003003	 -0.225225	 0.765766
-0.027027	 -0.333333	 0.645646
-0.036036	 -0.402402	 0.510511
-0.072072	 -0.402402	 0.306306
-0.105105	 -0.309309	 0.111111
-0.099099	 -0.087087	 -0.009009
-0.117117	 0.069069	 -0.003003
-0.102102	 0.210210	 -0.018018
-0.126126	 0.318318	 0.060060
-0.117117	 0.375375	 0.111111
-0.114114	 0.450450	 0.210210
-0.126126	 0.474474	 0.294294
-0.108108	 0.504505	 0.396396
-0.117117	 0.459459	 0.537538
-0.126126	 0.360360	 0.654655
-0.099099	 0.279279	 0.735736
-0.093093	 0.153153	 0.801802
-0.075075	 0.063063	 0.807808
-0.045045	 -0.063063	 0.819820
-0.048048	 -0.174174	 0.798799
-0.066066	 -0.258258	 0.720721
-0.033033	 -0.351351	 0.651652
-0.054054	 -0.372372	 0.540541
-0.039039	 -0.393393	 0.465465
-0.054054	 -0.408408	 0.378378
-0.057057	 -0.393393	 0.285285
-0.057057	 -0.387387	 0.219219
-0.051051	 -0.351351	 0.165165
-0.075075	 -0.339339	 0.141141
-0.054054	 -0.342342	 0.144144
-0.087087	 -0.345345	 0.159159
-0.081081	 -0.369369	 0.201201
-0.081081	 -0.381381	 0.267267
-0.090090	 -0.420420	 0.336336
-0.069069	 -0.399399	 0.393393
-0.042042	 -0.414414	 0.426426
-0.009009	 -0.411411	 0.447447
-0.024024	 -0.426426	 0.420420
-0.084084	 -0.420420	 0.378378
-0.051051	 -0.423423	 0.369369
-0.060060	 -0.414414	 0.378378
-0.060060	 -0.408408	 0.372372
-0.057057	 -0.417417	 0.357357
-0.069069	 -0.423423	 0.351351
-0.174174	 -0.288288	 0.198198
-0.306306	 0.024024	 0.132132
-0.342342	 0.228228	 0.222222
-0.300300	 0.300300	 0.306306
-0.306306	 0.312312	 0.288288
-0.312312	 0.342342	 0.294294
-0.321321	 0.327327	 0.309309
-0.306306	 0.318318	 0.330330
-0.294294	 0.342342	 0.396396
-0.309309	 0.327327	 0.441441
-0.267267	 0.357357	 0.555556
-0.186186	 0.330330	 0.654655
-0.114114	 0.300300	 0.744745
-0.021021	 0.339339	 0.771772
0.054054	 0.342342	 0.786787
0.153153	 0.369369	 0.783784
0.273273	 0.399399	 0.765766
0.390390	 0.378378	 0.744745
0.507508	 0.369369	 0.675676
0.567568	 0.339339	 0.627628
0.597598	 0.357357	 0.561562
0.651652	 0.363363	 0.471471
0.636637	 0.372372	 0.336336
0.588589	 0.366366	 0.198198
0.483483	 0.381381	 0.057057
0.357357	 0.387387	 -0.009009
0.240240	 0.402402	 -0.012012
0.123123	 0.387387	 -0.051051
0.024024	 0.366366	 -0.018018
-0.102102	 0.378378	 0.024024
-0.183183	 0.333333	 0.093093
-0.285285	 0.333333	 0.195195
-0.288288	 0.324324	 0.294294
-0.306306	 0.330330	 0.378378
-0.291291	 0.339339	 0.423423
-0.294294	 0.336336	 0.480480
-0.270270	 0.342342	 0.522523
-0.234234	 0.342342	 0.600601
-0.204204	 0.348348	 0.660661
-0.147147	 0.327327	 0.693694
-0.099099	 0.357357	 0.723724
-0.051051	 0.351351	 0.741742
-0.006006	 0.348348	 0.756757
0.006006	 0.336336	 0.768769
0.015015	 0.351351	 0.783784
0.015015	 0.345345	 0.795796
-0.018018	 0.354354	 0.780781
-0.099099	 0.321321	 0.753754
-0.135135	 0.243243	 0.735736
-0.231231	 0.123123	 0.723724
-0.258258	 0.036036	 0.660661
-0.303303	 -0.015015	 0.615616
-0.273273	 -0.075075	 0.585586
-0.288288	 -0.048048	 0.648649
-0.219219	 -0.063063	 0.711712
-0.207207	 -0.153153	 0.699700
-0.207207	 -0.255255	 0.597598
-0.117117	 -0.405405	 0.411411
0.204204	 -0.426426	 0.066066
0.429429	 -0.255255	 -0.045045
0.528529	 -0.180180	 -0.048048
0.612613	 -0.180180	 0.024024
0.603604	 -0.237237	 0.075075
0.462462	 -0.336336	 0.048048
0.186186	 -0.336336	 0.012012
-0.054054	 -0.240240	 0.012012
-0.228228	 -0.090090	 0.096096
-0.306306	 0.102102	 0.216216
-0.330330	 0.222222	 0.366366
-0.270270	 0.258258	 0.552553
-0.159159	 0.279279	 0.669670
-0.075075	 0.225225	 0.765766
0.006006	 0.096096	 0.864865
0.069069	 -0.009009	 0.861862
0.021021	 -0.063063	 0.825826
-0.003003	 -0.141141	 0.807808
-0.108108	 -0.138138	 0.726727
-0.147147	 -0.129129	 0.663664
-0.198198	 -0.048048	 0.642643
-0.249249	 0.027027	 0.609610
-0.237237	 0.045045	 0.627628
-0.234234	 0.036036	 0.624625
-0.219219	 0.039039	 0.633634
-0.228228	 0.066066	 0.612613
-0.255255	 0.129129	 0.585586
-0.282282	 0.180180	 0.516517
-0.264264	 0.204204	 0.480480
-0.234234	 0.282282	 0.462462
-0.225225	 0.309309	 0.435435
-0.213213	 0.309309	 0.423423
-0.219219	 0.327327	 0.429429
-0.222222	 0.294294	 0.414414
-0.222222	 0.288288	 0.426426
-0.243243	 0.267267	 0.423423
-0.249249	 0.231231	 0.429429
-0.264264	 0.234234	 0.408408
-0.252252	 0.240240	 0.426426
-0.252252	 0.252252	 0.414414
-0.207207	 0.315315	 0.405405
-0.213213	 0.333333	 0.363363
-0.171171	 0.381381	 0.333333
-0.168168	 0.360360	 0.306306
-0.150150	 0.396396	 0.312312
-0.096096	 0.384384	 0.258258
-0.117117	 0.381381	 0.219219
-0.132132	 0.336336	 0.216216
-0.123123	 0.309309	 0.147147
-0.129129	 0.309309	 0.135135
-0.090090	 0.312312	 0.132132
-0.072072	 0.294294	 0.102102
-0.069069	 0.255255	 0.075075
-0.051051	 0.225225	 0.051051
-0.096096	 0.090090	 0.066066
-0.099099	 -0.027027	 0.087087
-0.126126	 -0.096096	 0.108108
-0.108108	 -0.198198	 0.168168
-0.096096	 -0.246246	 0.252252
-0.060060	 -0.306306	 0.348348
-0.048048	 -0.336336	 0.468468
-0.006006	 -0.282282	 0.588589
0.033033	 -0.207207	 0.705706
0.042042	 -0.102102	 0.768769
0.066066	 -0.006006	 0.816817
0.075075	 0.117117	 0.837838
0.075075	 0.231231	 0.819820
0.060060	 0.354354	 0.732733
0.042042	 0.438438	 0.648649
0.003003	 0.477477	 0.591592
-0.027027	 0.495495	 0.555556
-0.030030	 0.480480	 0.546547
-0.003003	 0.513514	 0.519520
-0.021021	 0.519520	 0.483483
-0.006006	 0.528529	 0.450450
-0.021021	 0.525526	 0.411411
-0.063063	 0.519520	 0.423423
-0.051051	 0.507508	 0.417417
-0.096096	 0.486486	 0.342342
-0.132132	 0.414414	 0.198198
-0.159159	 0.357357	 0.147147
-0.138138	 0.324324	 0.108108
-0.165165	 0.285285	 0.081081
-0.189189	 0.159159	 0.069069
-0.186186	 0.042042	 0.054054
-0.153153	 -0.057057	 0.051051
-0.177177	 -0.123123	 0.081081
-0.153153	 -0.075075	 0.051051
-0.120120	 0.192192	 0.006006
-0.054054	 0.462462	 0.192192
-0.024024	 0.546547	 0.402402
0.000000	 0.480480	 0.558559
0.021021	 0.435435	 0.669670
0.048048	 0.384384	 0.756757
0.024024	 0.348348	 0.762763
0.021021	 0.363363	 0.753754
-0.015015	 0.327327	 0.741742
-0.039039	 0.327327	 0.741742
-0.030030	 0.180180	 0.804805
-0.018018	 0.060060	 0.828829
-0.012012	 -0.066066	 0.792793
-0.012012	 -0.174174	 0.762763
-0.012012	 -0.300300	 0.624625
-0.042042	 -0.348348	 0.528529
-0.054054	 -0.378378	 0.468468
-0.033033	 -0.387387	 0.399399
0.012012	 -0.402402	 0.318318
0.030030	 -0.414414	 0.282282
0.039039	 -0.405405	 0.237237
0.042042	 -0.390390	 0.216216
0.003003	 -0.309309	 0.135135
0.057057	 -0.279279	 0.063063
0.096096	 -0.210210	 0.000000
0.060060	 -0.168168	 -0.024024
0.063063	 -0.141141	 -0.039039
0.021021	 -0.111111	 -0.057057
0.054054	 -0.012012	 -0.078078
0.006006	 0.126126	 -0.054054
0.000000	 0.252252	 -0.024024
0.003003	 0.369369	 0.051051
-0.030030	 0.474474	 0.180180
-0.021021	 0.531532	 0.327327
-0.009009	 0.561562	 0.393393
-0.003003	 0.555556	 0.483483
0.015015	 0.549550	 0.483483
0.027027	 0.543544	 0.477477
0.000000	 0.540541	 0.480480
0.006006	 0.516517	 0.522523
-0.018018	 0.498498	 0.564565
-0.042042	 0.516517	 0.528529
-0.066066	 0.468468	 0.564565
-0.060060	 0.438438	 0.618619
-0.045045	 0.429429	 0.657658
-0.012012	 0.402402	 0.684685
-0.036036	 0.402402	 0.696697
-0.033033	 0.381381	 0.699700
-0.060060	 0.300300	 0.756757
-0.048048	 0.198198	 0.816817
-0.009009	 0.033033	 0.831832
0.006006	 -0.120120	 0.786787
-0.018018	 -0.360360	 0.546547
-0.024024	 -0.378378	 0.444444
-0.045045	 -0.399399	 0.375375
-0.030030	 -0.384384	 0.348348
0.012012	 -0.402402	 0.300300
-0.033033	 -0.345345	 0.231231
-0.030030	 -0.354354	 0.180180
0.000000	 -0.312312	 0.108108
0.045045	 -0.273273	 0.033033
0.060060	 -0.276276	 0.030030
0.045045	 -0.249249	 0.027027
0.024024	 -0.240240	 0.012012
0.042042	 -0.234234	 0.024024
0.027027	 -0.237237	 0.003003
0.024024	 -0.228228	 0.000000
0.030030	 -0.162162	 -0.030030
0.039039	 -0.069069	 -0.045045
0.039039	 0.081081	 -0.087087
0.033033	 0.267267	 -0.003003
0.006006	 0.426426	 0.078078
-0.045045	 0.501502	 0.231231
-0.072072	 0.534535	 0.312312
-0.057057	 0.513514	 0.399399
-0.051051	 0.525526	 0.429429
-0.033033	 0.531532	 0.447447
-0.006006	 0.522523	 0.486486
0.009009	 0.495495	 0.597598
-0.054054	 0.492492	 0.540541
-0.108108	 0.432432	 0.630631
-0.060060	 0.384384	 0.690691
-0.024024	 0.318318	 0.744745
0.000000	 0.264264	 0.792793
0.030030	 0.150150	 0.840841
0.084084	 0.066066	 0.846847
0.102102	 0.012012	 0.846847
0.129129	 -0.075075	 0.837838
0.135135	 -0.081081	 0.837838
0.114114	 -0.150150	 0.804805
0.090090	 -0.198198	 0.804805
0.084084	 -0.216216	 0.762763
0.084084	 -0.222222	 0.768769
0.060060	 -0.090090	 0.816817
0.096096	 0.132132	 0.852853
0.087087	 0.351351	 0.789790
0.084084	 0.444444	 0.702703
0.063063	 0.471471	 0.657658
0.054054	 0.546547	 0.546547
0.069069	 0.561562	 0.495495
0.081081	 0.573574	 0.405405
0.060060	 0.558559	 0.330330
0.048048	 0.552553	 0.312312
0.075075	 0.555556	 0.291291
0.147147	 0.573574	 0.285285
0.147147	 0.561562	 0.249249
0.207207	 0.567568	 0.255255
0.312312	 0.558559	 0.294294
0.435435	 0.531532	 0.333333
0.534535	 0.438438	 0.324324
0.675676	 0.327327	 0.369369
0.735736	 0.195195	 0.453453
0.744745	 0.054054	 0.492492
0.744745	 -0.036036	 0.486486
0.714715	 -0.102102	 0.552553
0.675676	 -0.141141	 0.561562
0.597598	 -0.267267	 0.561562
0.429429	 -0.393393	 0.537538
0.177177	 -0.435435	 0.459459
0.000000	 -0.414414	 0.324324
-0.132132	 -0.294294	 0.294294
-0.234234	 -0.186186	 0.282282
-0.288288	 -0.090090	 0.264264
-0.306306	 -0.006006	 0.228228
-0.312312	 -0.012012	 0.264264
-0.324324	 0.018018	 0.252252
-0.321321	 0.051051	 0.249249
-0.303303	 0.063063	 0.279279
-0.327327	 0.159159	 0.297297
-0.255255	 0.363363	 0.339339
0.105105	 0.567568	 0.447447
0.426426	 0.510511	 0.588589
0.531532	 0.423423	 0.561562
0.603604	 0.375375	 0.549550
0.627628	 0.351351	 0.567568
0.603604	 0.363363	 0.561562
0.615616	 0.357357	 0.543544
0.675676	 0.291291	 0.537538
0.750751	 0.090090	 0.492492
0.690691	 -0.192192	 0.456456
0.516517	 -0.360360	 0.432432
0.366366	 -0.432432	 0.420420
0.237237	 -0.453453	 0.387387
0.045045	 -0.417417	 0.339339
-0.075075	 -0.351351	 0.321321
0.030030	 -0.420420	 0.354354
0.390390	 -0.408408	 0.450450
0.627628	 -0.267267	 0.459459
0.726727	 -0.120120	 0.456456
0.747748	 0.039039	 0.477477
0.720721	 0.192192	 0.510511
0.684685	 0.240240	 0.516517
0.681682	 0.303303	 0.537538
0.651652	 0.333333	 0.549550
0.606607	 0.390390	 0.522523
0.519520	 0.465465	 0.549550
0.402402	 0.540541	 0.528529
0.240240	 0.558559	 0.492492
0.156156	 0.570571	 0.516517
0.111111	 0.567568	 0.489489
0.075075	 0.567568	 0.489489
0.045045	 0.519520	 0.519520
-0.048048	 0.516517	 0.486486
-0.123123	 0.465465	 0.507508
-0.231231	 0.339339	 0.543544
-0.276276	 0.228228	 0.588589
-0.267267	 0.171171	 0.585586
-0.255255	 0.123123	 0.609610
-0.258258	 0.072072	 0.630631
-0.237237	 0.045045	 0.651652
-0.252252	 0.030030	 0.654655
-0.234234	 0.012012	 0.642643
-0.246246	 -0.018018	 0.660661
-0.231231	 -0.087087	 0.657658
-0.198198	 -0.078078	 0.648649
-0.207207	 -0.105105	 0.633634
-0.207207	 -0.117117	 0.615616
-0.207207	 -0.147147	 0.633634
-0.162162	 -0.174174	 0.600601
-0.093093	 -0.279279	 0.579580
-0.012012	 -0.342342	 0.552553
0.021021	 -0.387387	 0.543544
0.072072	 -0.408408	 0.522523
0.105105	 -0.405405	 0.537538
0.168168	 -0.420420	 0.546547
0.210210	 -0.414414	 0.522523
0.267267	 -0.441441	 0.561562
0.396396	 -0.366366	 0.546547
0.576577	 -0.294294	 0.564565
0.666667	 -0.156156	 0.600601
0.696697	 -0.030030	 0.588589
0.687688	 0.075075	 0.603604
0.687688	 0.147147	 0.603604
0.666667	 0.234234	 0.606607
0.639640	 0.261261	 0.609610
0.612613	 0.288288	 0.594595
0.618619	 0.300300	 0.636637
0.606607	 0.288288	 0.624625
0.609610	 0.279279	 0.621622
0.615616	 0.267267	 0.627628
0.597598	 0.285285	 0.639640
0.591592	 0.333333	 0.603604
0.540541	 0.390390	 0.624625
0.471471	 0.441441	 0.609610
0.342342	 0.546547	 0.540541
0.198198	 0.588589	 0.480480
0.105105	 0.579580	 0.411411
0.018018	 0.528529	 0.450450
-0.126126	 0.492492	 0.456456
-0.243243	 0.321321	 0.531532
-0.264264	 0.186186	 0.570571
-0.252252	 0.030030	 0.612613
-0.216216	 -0.042042	 0.648649
-0.156156	 -0.120120	 0.648649
-0.117117	 -0.177177	 0.669670
-0.123123	 -0.177177	 0.663664
-0.084084	 -0.204204	 0.642643
-0.123123	 -0.219219	 0.633634
-0.144144	 -0.204204	 0.612613
-0.120120	 -0.222222	 0.618619
-0.072072	 -0.282282	 0.618619
0.000000	 -0.342342	 0.576577
0.129129	 -0.393393	 0.543544
0.306306	 -0.438438	 0.480480
0.417417	 -0.405405	 0.465465
0.378378	 -0.408408	 0.504505
0.402402	 -0.414414	 0.486486
0.429429	 -0.411411	 0.495495
0.405405	 -0.423423	 0.501502
0.399399	 -0.411411	 0.483483
0.405405	 -0.405405	 0.471471
0.387387	 -0.411411	 0.465465
0.378378	 -0.408408	 0.468468
0.408408	 -0.420420	 0.492492
0.399399	 -0.411411	 0.495495
0.414414	 -0.390390	 0.522523
0.396396	 -0.330330	 0.600601
0.420420	 -0.276276	 0.684685
0.381381	 -0.207207	 0.735736
0.351351	 -0.129129	 0.795796
0.351351	 -0.159159	 0.795796
0.333333	 -0.171171	 0.795796
0.327327	 -0.213213	 0.753754
0.300300	 -0.258258	 0.756757
0.333333	 -0.249249	 0.729730
0.372372	 -0.252252	 0.732733
0.387387	 -0.261261	 0.717718
0.378378	 -0.264264	 0.738739
0.390390	 -0.240240	 0.738739
0.423423	 -0.207207	 0.741742
0.477477	 -0.273273	 0.699700
0.465465	 -0.321321	 0.627628
0.390390	 -0.384384	 0.582583
0.321321	 -0.387387	 0.591592
0.183183	 -0.429429	 0.537538
0.078078	 -0.372372	 0.564565
-0.042042	 -0.330330	 0.588589
-0.102102	 -0.288288	 0.594595
-0.126126	 -0.276276	 0.606607
-0.084084	 -0.324324	 0.558559
-0.081081	 -0.339339	 0.567568
-0.057057	 -0.309309	 0.591592
-0.042042	 -0.324324	 0.576577
-0.012012	 -0.384384	 0.576577
0.039039	 -0.399399	 0.513514
0.120120	 -0.438438	 0.402402
0.120120	 -0.444444	 0.342342
0.192192	 -0.450450	 0.288288
0.312312	 -0.426426	 0.228228
0.396396	 -0.390390	 0.186186
0.522523	 -0.360360	 0.222222
0.597598	 -0.315315	 0.243243
0.579580	 -0.309309	 0.267267
0.609610	 -0.261261	 0.261261
0.645646	 -0.231231	 0.243243
0.645646	 -0.255255	 0.249249
0.630631	 -0.258258	 0.270270
0.615616	 -0.285285	 0.267267
0.612613	 -0.252252	 0.258258
0.642643	 -0.216216	 0.240240
0.705706	 -0.177177	 0.279279
0.744745	 -0.078078	 0.330330
0.771772	 0.051051	 0.393393
0.744745	 0.066066	 0.324324
0.693694	 0.123123	 0.201201
0.627628	 0.147147	 0.093093
0.633634	 0.177177	 0.117117
0.633634	 0.183183	 0.081081
0.642643	 0.180180	 0.120120
0.672673	 0.156156	 0.114114
0.642643	 0.156156	 0.126126
0.660661	 0.174174	 0.150150
0.675676	 0.123123	 0.183183
0.705706	 0.111111	 0.177177
0.726727	 0.132132	 0.198198
0.744745	 0.102102	 0.228228
0.717718	 0.123123	 0.213213
0.741742	 0.105105	 0.231231
0.726727	 0.120120	 0.246246
0.756757	 0.096096	 0.294294
0.732733	 0.120120	 0.324324
0.744745	 0.126126	 0.300300
0.723724	 0.123123	 0.273273
0.738739	 0.126126	 0.288288
0.762763	 0.108108	 0.342342
0.783784	 0.081081	 0.351351
0.774775	 0.090090	 0.318318
0.774775	 0.072072	 0.270270
0.783784	 0.105105	 0.267267
0.780781	 0.120120	 0.294294
